DistrictID,DistrictName,UpdateTimeStamp,CharterSchoolInd,RegularProgramADA,RegularSpEdADA,MainstreamSpEdADA,ResCareSpEdADA,StateSchoolsSpEdADA,NonPublicContractSpEdADA,ExtYearSpEdADA,RegCTEADA,GTADA,StateCompEdADA,PregnantADA,BilingualADA,PegADA,HighSchoolAllotment,AdvCTEAllotment,EarlyChildIntervSetAside,APTests,NIFA,TransportationAllotment,BilingualAllotmentTot,CompressedMOTaxRate,AdjCEI,SparseDistrictInd,HHMOTaxCollection,HHCEDDistr,HHWADA,HHDPV,MOTaxCollectionLev1,MOTaxCollectionLev3,MOTaxCollectionTot,MOTaxRate,DPV,ASFAmt,TransfersOut,TuitionPaidPerStudent,CADAppraisalCost,CADCreditBalance,CADCreditUnclaimed,BasicAllotmentCheck,AdjustedBasicAllotmentCheck,TierICostCheck,WADACheck,WADACheckCoR,AACheckString,FinalCostLev1Check,FinalCostLev3Check,EarlyAgreementCreditLev1Check,EarlyAgreementCreditLev3Check
152803,SOUTH PLAINS ACADEMY CHARTER DISTRICT,2/10/2017 12:41 PM,Y,139.351,0.0,18.667,0.0,0.0,0.0,0.0,19.516000000000002,0.0,177.0,0.8380000000000001,3.0670000000000006,0.0,43688.0,0.0,($0),($0),0.0,0.0,1983.0,0.0,1.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66297.0,0.0,0.0,0.0,0.0,0.0,5050.0,5334.0,1491574.0,279.08500000000004,,"Adjusted Allotment:  LPE - $6,465   DPE - $6,465",,0,,0
015908,SOUTH SAN ANTONIO ISD,2/13/2017 11:50 AM,N,8646.26,396.12,278.39,1.47,0.0,1.02,0.0,516.91,464.375,9032.19,3.42,1272.09,0.0,609253.0,0.0,"($16,587)",($641),0.0,513899.0,718858.0,1.0,1.1400000000000001,N,1122014.0,30639460.0,12924.4283288,524734203.0,15546877.0,0.0,16168752.0,1.04,1476061748.0,3507282.0,0.0,0.0,0.0,0.0,0.0,5140.0,5651.0,69209887.0,12650.732,,"Adjusted Allotment:  LPE - $5,651   DPE - $5,651",,0,,0
108802,HORIZON MONTESSORI PUBLIC SCHOOLS,2/10/2017 12:41 PM,Y,1063.837,59.677,6.453,0.0,0.0,0.0,0.0,0.0,0.0,1014.17,0.0,386.85200000000003,0.0,0.0,0.0,($0),($0),0.0,0.0,250100.0,0.0,1.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397266.0,0.0,0.0,0.0,0.0,0.0,5050.0,5334.0,8870831.0,1709.885,,"Adjusted Allotment:  LPE - $6,465   DPE - $6,465",,0,,0
031916,SOUTH TEXAS ISD,2/10/2017 12:41 PM,N,2586.674,4.208,37.189,0.0,0.0,0.0,0.0,869.318,172.857,2482.402,0.0,62.294000000000004,0.0,786628.0,0.0,($0),($0),20129.0,1726575.0,36847.0,0.0261,1.12,N,4631285.0,6069767.0,2262.0684649,0.0,0.0,0.0,25308003.0,0.0492,0.0,1343576.0,0.0,0.0,0.0,0.0,0.0,5140.0,5578.0,28138314.0,4785.933,,"Adjusted Allotment:  LPE - $5,915   DPE - $5,915",,0,,0
085903,SOUTHLAND ISD,2/10/2017 12:41 PM,N,136.031,14.502,2.6,0.0,0.0,0.0,0.0,12.0,7.65,139.0,0.0,0.0,0.0,16225.0,0.0,($661),($26),0.0,17615.0,0.0,1.0,1.08,N,146465.0,789978.0,140.582054,36025724.0,631118.0,69423.0,738408.0,1.17,58744679.0,59672.0,0.0,0.0,0.0,0.0,0.0,5140.0,5432.0,1504620.0,278.583,,"Adjusted Allotment:  LPE - $7,420   DPE - $7,420",,,,
015917,SOUTHSIDE ISD,2/13/2017 11:50 AM,N,4450.585,386.15200000000004,185.4,9.215,0.0,0.0,0.0,366.4,233.7,4368.0,1.4,634.7,0.0,385000.0,0.0,"($15,961)",($617),0.0,659699.0,354226.0,1.0,1.1,N,0.0,9036160.0,3731.1357072,128189504.0,15518170.0,1706999.0,18156259.0,1.17,1420326718.0,1994065.0,0.0,0.0,0.0,0.0,0.0,5140.0,5505.0,37531573.0,6866.401000000001,,"Adjusted Allotment:  LPE - $5,581   DPE - $5,581",,,,
015912,SOUTHWEST ISD,2/17/2017 11:04 AM,N,12736.854,536.731,663.0210000000001,17.647000000000002,0.0,0.0,0.0,774.6060000000001,684.5260000000001,12719.076000000001,2.121,1804.4980000000003,0.0,970558.0,0.0,"($32,901)","($1,272)",168354.0,1452974.0,999872.0,1.0,1.11,N,82698.0,24645080.0,10343.2438077,335942778.0,30830382.0,3391342.0,36071547.0,1.17,2927894752.0,4939767.0,0.0,0.0,0.0,0.0,0.0,5140.0,5541.0,101911908.0,18630.172,,"Adjusted Allotment:  LPE - $5,541   DPE - $5,541",,,,
015807,SOUTHWEST PREPARATORY SCHOOL,2/10/2017 12:41 PM,Y,737.4340000000001,32.494,44.32200000000001,0.243,0.0,0.0,0.0,44.501999999999995,21.5,733.17,0.12,64.32300000000001,0.0,83175.0,0.0,($0),($0),33000.0,49318.0,41585.0,0.0,1.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296446.0,0.0,0.0,0.0,0.0,0.0,5050.0,5334.0,6861084.0,1290.5990000000002,,"Adjusted Allotment:  LPE - $6,465   DPE - $6,465",,0,,0
101838,SOUTHWEST SCHOOL,2/10/2017 12:41 PM,Y,1486.458,36.581,75.3,21.967000000000002,0.0,0.0,0.0,40.02,0.0,1260.33,0.191,857.2,0.0,116987.0,0.0,($0),($0),0.0,46092.0,554180.0,0.0,1.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604856.0,0.0,0.0,0.0,0.0,0.0,5050.0,5334.0,13649137.0,2599.487,,"Adjusted Allotment:  LPE - $6,465   DPE - $6,465",,0,,0
098904,SPEARMAN ISD,2/13/2017 11:50 AM,N,776.359,73.21900000000001,1.124,0.0,0.0,0.0,0.0,51.422000000000004,42.596000000000004,575.2620000000001,0.187,190.54600000000002,0.0,62827.0,0.0,"($5,657)",($219),0.0,40541.0,137612.0,1.0,1.08,Y,534136.0,2792885.0,1165.543596,259968190.0,5226597.0,0.0,5435661.0,1.04,503386304.0,317270.0,0.0,0.0,145000.0,0.0,0.0,5140.0,5432.0,7752113.0,1449.1989999999998,1383.0,"Adjusted Allotment:  LPE - $7,222   DPE - $7,222",0.0,0,0.0,0
170907,SPLENDORA ISD,2/13/2017 11:50 AM,N,3116.2460000000005,165.99200000000002,107.7,1.45,0.0,0.0,0.0,260.0,171.5,2484.148,0.8490000000000001,292.862,0.0,267607.0,0.0,"($6,009)",($233),0.0,438516.0,171061.0,1.0,1.12,N,0.0,6305898.0,2622.2645342000005,121565739.0,5057616.0,556338.0,5917411.0,1.17,534699540.0,1366106.0,0.0,0.0,0.0,0.0,0.0,5140.0,5578.0,25852687.0,4701.415,,"Adjusted Allotment:  LPE - $5,841   DPE - $5,841",,,,
101920,SPRING BRANCH ISD,2/13/2017 11:50 AM,N,30578.1,1856.8,650.0,2.5,2.0,1.0,0.0,1035.0,1610.2,21663.0,6.0,10450.0,0.0,2502500.0,0.0,($0),($0),0.0,1415465.0,5981580.0,1.05,1.16,N,42721088.0,73982388.0,30862.094511299998,8425709245.0,281535830.0,0.0,292261004.0,1.09,28938746268.0,12722358.0,0.0,0.0,3012200.0,0.0,0.0,5140.0,5724.0,233735041.0,42430.614,43044.727,"Adjusted Allotment:  LPE - $5,724   DPE - $5,724",52891021.0,0,780072.0,0
117907,SPRING CREEK ISD,2/10/2017 12:41 PM,N,130.0,0.0,2.5500000000000003,0.0,0.0,0.0,0.0,1.0,4.6000000000000005,65.125,0.0,6.64,0.0,0.0,0.0,($0),($22),0.0,6120.0,3874.0,0.7907000000000001,1.07,N,144741.0,244789.0,83.7351851,30662055.0,400396.0,136368.0,567147.0,1.12,49134049.0,38487.0,0.0,0.0,0.0,0.0,0.0,4064.0,4266.0,871840.0,207.97799999999998,,"Adjusted Allotment:  LPE - $5,834   DPE - $5,834",,,,
092907,SPRING HILL ISD,2/13/2017 11:50 AM,N,1607.884,93.85300000000001,19.335,0.0,0.0,0.0,0.0,117.35300000000001,87.78,712.797,0.0,80.60900000000001,0.0,127172.0,0.0,"($5,684)",($220),0.0,73098.0,47680.0,1.0,1.0859,N,1093377.0,3877637.0,1731.9501842,354976612.0,4722826.0,519511.0,5525707.0,1.17,505828818.0,705620.0,0.0,0.0,0.0,0.0,0.0,5140.0,5453.0,12276260.0,2283.1020000000003,,"Adjusted Allotment:  LPE - $5,915   DPE - $5,915",,,,
101919,SPRING ISD,2/13/2017 11:50 AM,N,32075.961,1947.432,1046.943,71.021,0.0,0.0,0.0,1850.094,1730.4620000000002,28375.102,9.0,6993.092000000001,0.0,2491104.0,0.0,"($119,139)","($4,604)",0.0,2906286.0,4002846.0,1.0,1.16,N,18736935.0,50124796.0,20934.2997284,3205414849.0,104858845.0,0.0,109053199.0,1.04,10602403555.0,13135413.0,0.0,0.0,0.0,0.0,0.0,5140.0,5724.0,260337471.0,47091.864,,"Adjusted Allotment:  LPE - $5,724   DPE - $5,724",,0,,0
140907,SPRINGLAKE-EARTH ISD,2/10/2017 12:41 PM,N,312.55600000000004,49.58700000000001,10.755,0.0,0.0,0.0,0.0,26.487000000000002,17.757,292.41200000000003,0.0,30.67,0.0,25072.0,0.0,($909),($36),0.0,59897.0,21586.0,0.9867,1.07,N,230992.0,1837897.0,781.3547157,62993631.0,892921.0,0.0,941155.0,1.04,80835759.0,138319.0,0.0,0.0,0.0,0.0,0.0,5072.0,5324.0,3415892.0,641.3910000000001,,"Adjusted Allotment:  LPE - $7,038   DPE - $7,038",,0,,0
184902,SPRINGTOWN ISD,2/13/2017 11:50 AM,N,2882.797,292.445,43.256,0.0,0.0,0.0,0.0,92.0,151.0,1876.612,0.15,120.70500000000001,0.0,226050.0,0.0,"($10,384)",($402),0.0,246058.0,70419.0,1.0,1.11,N,184784.0,6990853.0,2892.1750757,196827291.0,9923746.0,0.0,10320696.0,1.04,924052380.0,1224010.0,0.0,0.0,0.0,0.0,0.0,5140.0,5541.0,22355729.0,4105.479,,"Adjusted Allotment:  LPE - $5,834   DPE - $5,834",,0,,0
063903,SPUR ISD,2/13/2017 11:50 AM,N,218.579,25.605,5.0,0.0,0.0,0.0,0.0,20.0,12.35,160.0,0.1,0.0,0.0,19250.0,0.0,"($1,694)",($66),0.0,40970.0,0.0,1.0,1.06,Y,203594.0,1730495.0,736.9291098999998,63577611.0,1578990.0,0.0,1642150.0,1.04,150692216.0,98893.0,0.0,0.0,96443.0,0.0,0.0,5140.0,5359.0,2641046.0,492.182,,"Adjusted Allotment:  LPE - $8,320   DPE - $8,320",,0,,0
229905,SPURGER ISD,2/13/2017 11:50 AM,N,347.315,22.483,23.379,0.0,0.0,0.0,0.0,21.379,12.597000000000001,277.80400000000003,0.0,0.0,0.0,27039.0,0.0,($759),($30),0.0,61559.0,0.0,1.0,1.04,N,30315.0,1404634.0,617.7486578,31851090.0,694085.0,76350.0,812080.0,1.17,67457406.0,136274.0,0.0,0.0,0.0,0.0,0.0,5140.0,5286.0,3429544.0,641.164,,"Adjusted Allotment:  LPE - $6,941   DPE - $6,941",,,,
057836,ST ANTHONY SCHOOL,2/10/2017 12:41 PM,Y,298.59200000000004,27.862000000000002,1.0,0.0,0.0,0.0,0.0,0.0,15.388,230.67,0.0,0.0,0.0,0.0,0.0,($0),($0),0.0,0.0,0.0,0.0,1.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118845.0,0.0,0.0,0.0,0.0,0.0,5050.0,5334.0,2427831.0,467.973,,"Adjusted Allotment:  LPE - $6,465   DPE - $6,465",,0,,0
013801,ST MARY'S ACADEMY CHARTER SCHOOL,2/10/2017 12:41 PM,Y,423.565,25.92,1.1320000000000001,0.0,0.0,0.0,0.0,0.0,10.0,328.67,0.0,9.485000000000001,0.0,0.0,0.0,($0),($0),0.0,0.0,6132.0,0.0,1.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163705.0,0.0,0.0,0.0,0.0,0.0,5050.0,5334.0,3352831.0,646.27,,"Adjusted Allotment:  LPE - $6,465   DPE - $6,465",,0,,0
079910,STAFFORD MSD,2/13/2017 11:50 AM,N,2881.1940000000004,219.33,92.67,0.0,0.0,0.0,0.0,257.451,160.423,2521.215,0.28900000000000003,481.125,0.0,263072.0,0.0,($0),($0),0.0,77691.0,278860.0,0.9933000000000001,1.11,N,1475284.0,4824891.0,1989.9062352000003,655145179.0,22968797.0,0.0,24050987.0,1.0401,2339290170.0,1234748.0,0.0,0.0,188000.0,0.0,0.0,5106.0,5504.0,24233744.0,4510.408,4581.994000000001,"Adjusted Allotment:  LPE - $5,796   DPE - $5,796",0.0,0,0.0,0
127906,STAMFORD ISD,2/13/2017 11:50 AM,N,598.229,66.50200000000001,12.045,0.268,0.0,0.0,0.0,54.727000000000004,25.573,544.0840000000001,0.39399999999999996,16.603,0.0,45924.0,0.0,"($1,100)",($43),0.0,15280.0,10975.0,1.0,1.04,N,67356.0,2853080.0,1242.3932164,65920554.0,1012820.0,111410.0,1184999.0,1.17,97827533.0,240127.0,0.0,0.0,0.0,0.0,0.0,5140.0,5286.0,5793768.0,1100.102,,"Adjusted Allotment:  LPE - $6,610   DPE - $6,610",,,,
156902,STANTON ISD,2/13/2017 11:50 AM,N,837.4020000000002,44.236999999999995,38.17,0.0,0.0,0.0,0.0,59.619,44.911,566.782,0.0,53.849000000000004,0.0,62126.0,0.0,($0),($0),0.0,65183.0,35093.0,0.9133,1.09,Y,704660.0,3196402.0,1345.8791864,167935161.0,21340083.0,1558507.0,24300544.0,1.04,2217187644.0,361722.0,0.0,0.0,136907.0,0.0,0.0,4694.0,4994.0,7480064.0,1519.306,1518.9550000000004,"Adjusted Allotment:  LPE - $6,517   DPE - $6,517",10552529.0,911154.0,222819.0,38189.0
101859,STEP CHARTER SCHOOL,2/10/2017 12:41 PM,Y,439.353,7.64,28.598000000000003,0.0,0.0,0.0,0.0,0.0,0.0,340.33,0.0,194.655,0.0,0.0,0.0,($0),($0),0.0,0.0,125844.0,0.0,1.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131644.0,0.0,0.0,0.0,0.0,0.0,5050.0,5334.0,3659076.0,705.3,,"Adjusted Allotment:  LPE - $6,465   DPE - $6,465",,0,,0
174801,STEPHEN F AUSTIN STATE UNIVERSITY CHARTER SCHOOL,2/10/2017 12:41 PM,Y,247.674,8.084,3.633,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,4.8420000000000005,0.0,0.0,0.0,($0),($0),0.0,0.0,3130.0,0.0,1.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92364.0,0.0,0.0,0.0,0.0,0.0,5050.0,5334.0,1700543.0,327.786,,"Adjusted Allotment:  LPE - $6,465   DPE - $6,465",,0,,0
072903,STEPHENVILLE ISD,2/13/2017 11:50 AM,N,3375.8,231.87400000000002,61.2,3.553,0.0,0.0,0.0,171.05,181.181,1748.26,0.17,319.78000000000003,0.0,274762.0,0.0,"($16,458)",($636),0.0,261069.0,180772.0,1.0,1.08,N,1490180.0,7719195.0,3230.3043425,460078646.0,15764199.0,1734062.0,18444113.0,1.17,1464557035.0,1346646.0,0.0,0.0,0.0,0.0,0.0,5140.0,5432.0,24961772.0,4627.638,,"Adjusted Allotment:  LPE - $5,653   DPE - $5,653",,,,
072903,STEPHENVILLE ISD,2/13/2017 11:50 AM,N,3375.8,231.87400000000002,61.2,3.553,0.0,0.0,0.0,171.05,181.181,1748.26,0.17,319.78000000000003,0.0,274762.0,0.0,"($16,458)",($636),0.0,261069.0,180772.0,1.0,1.08,N,1490180.0,7719195.0,3230.3043425,460078646.0,15764199.0,1734062.0,18444113.0,1.17,1464557035.0,1346646.0,0.0,0.0,0.0,0.0,0.0,5140.0,5432.0,24961772.0,4627.638,,"Adjusted Allotment:  LPE - $5,653   DPE - $5,653",,,,
101859,STEP CHARTER SCHOOL,2/10/2017 12:41 PM,Y,439.353,7.64,28.598000000000003,0.0,0.0,0.0,0.0,0.0,0.0,340.33,0.0,194.655,0.0,0.0,0.0,($0),($0),0.0,0.0,125844.0,0.0,1.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131644.0,0.0,0.0,0.0,0.0,0.0,5050.0,5334.0,3659076.0,705.3,,"Adjusted Allotment:  LPE - $6,465   DPE - $6,465",,0,,0
216901,STERLING CITY ISD,2/13/2017 11:50 AM,N,273.2,21.01,12.0,0.0,0.0,0.0,0.0,20.0,15.0,140.0,0.0,11.0,0.0,24750.0,0.0,($0),($0),0.0,0.0,9023.0,1.0,1.06,Y,778030.0,1585480.0,656.4681856,361919809.0,5023680.0,0.0,5224627.0,1.04,475581314.0,121505.0,0.0,0.0,172404.0,0.0,0.0,5140.0,5359.0,3021388.0,571.091,530.195,"Adjusted Allotment:  LPE - $8,203   DPE - $8,203",1216662.0,0,31605.0,0
247906,STOCKDALE ISD,2/13/2017 11:50 AM,N,680.678,107.334,25.413,0.0,0.0,0.0,0.0,52.722,38.4,472.495,0.054000000000000006,22.049,0.0,59777.0,0.0,"($2,314)",($90),0.0,93938.0,14438.0,0.9867,1.07,N,92219.0,2340302.0,942.4270804,71855250.0,2214179.0,0.0,2333786.0,1.04,205880672.0,291944.0,0.0,0.0,0.0,0.0,0.0,5072.0,5324.0,6624553.0,1246.111,,"Adjusted Allotment:  LPE - $6,548   DPE - $6,548",,0,,0
211902,STRATFORD ISD,2/10/2017 12:41 PM,N,494.425,40.225,6.5,0.0,0.0,0.0,0.0,32.65,24.0,380.0,0.0,92.0,0.0,44275.0,0.0,"($5,287)",($205),0.0,56003.0,68227.0,0.9467000000000002,1.08,Y,586659.0,2073457.0,828.1490699000001,240431113.0,4671168.0,805748.0,5772966.0,1.17,470492794.0,209572.0,0.0,0.0,129072.0,0.0,0.0,4866.0,5142.0,5092855.0,999.571,999.2,"Adjusted Allotment:  LPE - $7,416   DPE - $7,416",0.0,201591.0,0.0,8600.0
182905,STRAWN ISD,2/10/2017 12:41 PM,N,174.55200000000002,19.133000000000003,4.077,0.0,0.0,0.0,0.0,13.687999999999999,9.727,137.74200000000002,0.0,19.347,0.0,17378.0,0.0,($693),($27),0.0,9335.0,14063.0,1.0,1.06,N,126192.0,682174.0,299.0490591,28461435.0,644697.0,70917.0,754296.0,1.17,61632056.0,62700.0,0.0,0.0,0.0,0.0,0.0,5140.0,5359.0,1823607.0,342.584,,"Adjusted Allotment:  LPE - $7,269   DPE - $7,269",,,,
140908,SUDAN ISD,2/13/2017 11:50 AM,N,367.425,19.716,18.184,0.0,0.0,0.0,0.0,36.373000000000005,20.495,277.66,0.035,28.343000000000004,0.0,35582.0,0.0,($0),($0),0.0,59881.0,19157.0,0.8447,1.06,Y,1836642.0,2063208.0,794.1627092,564395797.0,3649208.0,243223.0,4151638.0,0.9610000000000001,406325742.0,166827.0,0.0,0.0,200000.0,0.0,0.0,4342.0,4527.0,3590927.0,788.609,824.5350000000002,"Adjusted Allotment:  LPE - $6,759   DPE - $6,759",0.0,64121.0,0.0,2813.0
112910,SULPHUR BLUFF ISD,2/13/2017 11:50 AM,N,169.476,11.005,17.165,0.0,0.0,0.0,0.0,24.3,6.696000000000001,106.40700000000001,0.025,5.746,0.0,16422.0,0.0,"($1,082)",($42),0.0,36090.0,4095.0,1.0,1.03,N,351.0,866077.0,350.341386,30429344.0,985390.0,108393.0,1152906.0,1.17,96263546.0,80076.0,0.0,0.0,0.0,0.0,0.0,5140.0,5249.0,1867717.0,349.702,,"Adjusted Allotment:  LPE - $7,126   DPE - $7,126",,,,
112901,SULPHUR SPRINGS ISD,2/13/2017 11:50 AM,N,3711.7859999999996,199.31800000000004,160.76600000000002,0.0,0.0,0.0,0.0,291.48900000000003,183.21200000000002,2834.2960000000003,0.7210000000000001,397.689,0.0,299346.0,0.0,"($13,215)",($511),0.0,343963.0,215587.0,0.98,1.06,N,1052223.0,10720949.0,4609.9700911,605043636.0,12565380.0,0.0,13334689.0,1.04,1176028649.0,1569211.0,0.0,0.0,0.0,0.0,0.0,5037.0,5252.0,28340694.0,5388.795,,"Adjusted Allotment:  LPE - $5,421   DPE - $5,421",,0,,0
110907,SUNDOWN ISD,2/10/2017 12:41 PM,N,550.35,42.25,4.7,0.0,0.0,0.0,0.0,25.0,29.45,215.0,0.0,15.0,0.0,41250.0,0.0,($0),($0),0.0,22748.0,10148.0,1.0,1.06,N,4111717.0,2003770.0,818.9558598,859622353.0,12535377.0,0.0,13036792.0,1.04,1076979217.0,227842.0,0.0,0.0,135049.0,0.0,0.0,5140.0,5359.0,4661182.0,876.1190000000001,891.8660000000001,"Adjusted Allotment:  LPE - $6,765   DPE - $6,765",2057333.0,0,31255.0,0
057919,SUNNYVALE ISD,2/13/2017 11:50 AM,N,1455.43,153.35,5.03,0.0,0.0,0.0,0.0,145.6,80.4,184.92,0.0,36.980000000000004,0.0,133375.0,0.0,"($10,601)",($410),0.0,70036.0,21079.0,0.9640000000000001,1.08,N,558369.0,1108739.0,639.6098232,184959495.0,9731958.0,161526.0,10499208.0,1.04,943334808.0,616897.0,0.0,0.0,52060.0,0.0,0.0,4955.0,5236.0,10801258.0,2083.598,2159.0570000000002,"Adjusted Allotment:  LPE - $5,700   DPE - $5,700",0.0,54274.0,0.0,2273.0
171902,SUNRAY ISD,2/13/2017 11:50 AM,N,435.172,42.48400000000001,4.0,0.0,0.0,0.0,0.0,38.0,24.35,302.0,0.0,88.0,0.0,40150.0,0.0,"($3,860)",($150),0.0,29372.0,59268.0,0.98,1.05,N,845268.0,1868922.0,803.8001768,184924650.0,3599451.0,0.0,3819826.0,1.04,343442851.0,202407.0,0.0,0.0,115000.0,0.0,0.0,5037.0,5216.0,4143407.0,795.68,851.0139999999999,"Adjusted Allotment:  LPE - $6,735   DPE - $6,735",0.0,0,0.0,0
020906,SWEENY ISD,2/13/2017 11:50 AM,N,1584.5379999999998,74.337,75.58200000000001,0.0,0.0,0.0,0.0,138.637,87.363,1022.118,0.0,37.505,0.0,142840.0,0.0,($0),($0),0.0,168450.0,22706.0,1.0,1.12,N,3179151.0,5835681.0,2392.9114544,852560200.0,19048269.0,0.0,19810200.0,1.04,1846818546.0,736926.0,0.0,0.0,160000.0,0.0,0.0,5140.0,5578.0,13314269.0,2430.44,2629.0,"Adjusted Allotment:  LPE - $6,054   DPE - $6,054",5223220.0,0,72697.0,0
143905,SWEET HOME ISD,2/10/2017 12:41 PM,N,132.767,13.699000000000002,3.3370000000000006,0.0,0.0,0.0,0.0,0.0,6.8,38.969,0.0,0.0,0.0,0.0,0.0,($744),($29),0.0,14294.0,0.0,0.9867,1.07,N,19999.0,298148.0,226.8375066,15962677.0,590685.0,0.0,622593.0,1.04,66129011.0,52995.0,0.0,0.0,0.0,0.0,0.0,5072.0,5324.0,1168719.0,222.37800000000004,,"Adjusted Allotment:  LPE - $7,277   DPE - $7,277",,0,,0
177902,SWEETWATER ISD,2/13/2017 11:50 AM,N,1818.093,208.612,67.4,0.0,0.0,0.0,0.0,113.1,99.93,1623.588,0.402,56.158,0.0,133801.0,0.0,"($8,900)",($344),0.0,125491.0,32712.0,1.0,1.0702,N,740634.0,7854074.0,3451.9075727,305444809.0,8007741.0,280271.0,8768476.0,1.095,791980583.0,786992.0,0.0,0.0,0.0,0.0,0.0,5140.0,5396.0,15376547.0,2873.0890000000004,,"Adjusted Allotment:  LPE - $5,825   DPE - $5,825",,,,
205907,TAFT ISD,2/13/2017 11:50 AM,N,900.4,107.26,30.5,0.0,0.0,0.0,0.0,98.0,51.6,910.0,0.94,23.0,0.0,87725.0,0.0,"($3,220)",($125),0.0,74312.0,14876.0,1.0,1.1,N,713960.0,4516976.0,1932.427749,157005209.0,3075551.0,336465.0,3596549.0,1.1694,286501777.0,400616.0,0.0,0.0,0.0,0.0,0.0,5140.0,5505.0,8995709.0,1662.2679999999998,,"Adjusted Allotment:  LPE - $6,468   DPE - $6,468",,,,
153904,TAHOKA ISD,2/13/2017 11:50 AM,N,494.215,18.525000000000002,17.0,0.0,0.0,0.0,0.0,45.0,24.0,390.0,0.25,12.9,0.0,40975.0,0.0,"($1,266)",($49),0.0,54192.0,10037.0,1.0,1.07,Y,98233.0,2818200.0,1196.1887968,69787637.0,1218684.0,134055.0,1425860.0,1.17,112660437.0,213101.0,0.0,0.0,0.0,0.0,0.0,5140.0,5395.0,5345735.0,997.62,,"Adjusted Allotment:  LPE - $7,781   DPE - $7,781",,,,
146907,TARKINGTON ISD,2/13/2017 11:50 AM,N,1599.661,94.84100000000001,56.624,0.0,0.0,0.0,0.0,120.0,72.789,939.1220000000001,0.0,20.383000000000003,0.0,141625.0,0.0,"($5,207)",($202),0.0,211527.0,12254.0,1.0,1.11,N,282514.0,4379217.0,1783.1647995,165326422.0,4635165.0,0.0,4820572.0,1.04,463353547.0,688022.0,0.0,0.0,0.0,0.0,0.0,5140.0,5541.0,13077467.0,2386.985,,"Adjusted Allotment:  LPE - $6,012   DPE - $6,012",,0,,0
201910,TATUM ISD,2/13/2017 11:50 AM,N,1639.971,146.107,7.547999999999999,0.0,0.0,0.0,0.0,107.59,89.756,1080.493,0.0,156.923,0.0,146885.0,0.0,($0),($0),0.0,168113.0,81380.0,0.8867,1.0698,N,1135415.0,3549056.0,1433.9857397,750020440.0,11554003.0,833942.0,13169765.0,1.0107000000000002,1237794530.0,612315.0,0.0,0.0,231232.0,0.0,0.0,4558.0,4784.0,11631830.0,2424.3030000000003,2123.0,"Adjusted Allotment:  LPE - $5,186   DPE - $5,186",757183.0,114539.0,20116.0,4861.0
246911,TAYLOR ISD,2/13/2017 11:50 AM,N,2738.277,340.4510000000001,65.83,0.0,0.0,0.0,0.0,185.769,151.702,2359.06,0.7210000000000001,399.469,0.0,251734.0,0.0,"($9,977)",($386),0.0,282493.0,229255.0,1.0,1.08,N,758121.0,7371958.0,3156.5280831,250284174.0,9196007.0,1011561.0,10759328.0,1.17,887833769.0,1147148.0,0.0,0.0,0.0,0.0,0.0,5140.0,5432.0,23098965.0,4273.995,,"Adjusted Allotment:  LPE - $5,739   DPE - $5,739",,,,
081904,TEAGUE ISD,2/13/2017 11:50 AM,N,1143.9460000000001,69.312,29.66,0.0,0.0,0.0,0.0,82.385,62.435,676.67,0.0,68.518,0.0,91885.0,0.0,($0),($0),0.0,76232.0,40624.0,1.0,1.05,N,829371.0,3235404.0,1350.0555699,380294864.0,8715775.0,0.0,9064406.0,1.04,922976268.0,467286.0,0.0,0.0,374184.0,0.0,0.0,5140.0,5322.0,9101826.0,1708.3570000000002,1686.3220000000001,"Adjusted Allotment:  LPE - $5,929   DPE - $5,929",363513.0,0,8748.0,0
123803,TEKOA ACADEMY OF ACCELERATED STUDIES STEM SCHOOL,2/10/2017 12:41 PM,Y,423.71200000000005,6.734,6.125,0.0,0.0,0.0,0.0,12.408000000000001,0.0,483.0,0.0,0.0,0.0,24816.0,0.0,($0),($0),0.0,46689.0,0.0,0.0,1.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159263.0,0.0,0.0,0.0,0.0,0.0,5050.0,5334.0,3630709.0,686.049,,"Adjusted Allotment:  LPE - $6,465   DPE - $6,465",,0,,0
